2299,2299_HTC_Pure.csv,null,
2306,2306_HTC_Snap.csv,null,
2338,2338_HTC_Touch.csv,null,
233,233_Samsung_Galaxy_M_Pro.csv,null,
234,234_Samsung_Galaxy_Y.csv,null,
235,235_Samsung_Galaxy_Y_Pro.csv,null,
236,236_Samsung_GALAXY_W.csv,null,
2371,2371_HTC_9500.csv,null,
2373,2373_Apple_iPhone_SE.csv,null,
2377,2377_Apple_iPad_mini_4.csv,null,
2379,2379_Apple_iPad_mini_3.csv,null,
2381,2381_Apple_iPhone_6_Plus.csv,null,
2382,2382_Apple_iPhone_6.csv,null,
2383,2383_Apple_iPad_mini_2.csv,null,
2385,2385_Apple_iPhone_5s.csv,null,
2386,2386_Apple_iPhone_5c.csv,null,
2387,2387_Apple_iPad_mini.csv,null,
2388,2388_Apple_iPad_4.csv,null,
2389,2389_Apple_iPhone_5.csv,null,
2391,2391_Apple_iPad_3.csv,null,
2394,2394_Apple_iPhone_4s.csv,null,
2396,2396_Apple_iPad_2.csv,null,
2400,2400_Apple_iPhone_4.csv,null,
2401,2401_Apple_iPad.csv,null,
2407,2407_Apple_iPod_touch.csv,null,
2409,2409_Apple_iPhone_7.csv,null,
2410,2410_Apple_iPhone.csv,null,
2411,2411_Microsoft_Lumia_650.csv,null,
2412,2412_Microsoft_Lumia_950.csv,null,
2413,2413_Microsoft_Lumia_950_XL.csv,null,
2414,2414_Microsoft_Lumia_550.csv,null,
2418,2418_Microsoft_Lumia_430.csv,null,
2419,2419_Microsoft_Lumia_640_XL.csv,null,
241,241_Samsung_Illusion.csv,null,
2420,2420_Microsoft_Lumia_640.csv,null,
2421,2421_Microsoft_Lumia_532.csv,null,
2422,2422_Microsoft_Lumia_435.csv,null,
2423,2423_Microsoft_Lumia_535.csv,null,
2434,2434_Microsoft_Lumia_750.csv,null,
2438,2438_Sony_Xperia_X.csv,null,
2439,2439_Sony_Xperia_Z5_Premium.csv,null,
2440,2440_Sony_Xperia_Z5.csv,null,
2459,2459_Sony_Xperia_Z3.csv,null,
2461,2461_Sony_Xperia_Z2a.csv,null,
2462,2462_Sony_Xperia_T3.csv,null,
2464,2464_Sony_Xperia_Z2.csv,null,
2465,2465_Sony_Xperia_M2.csv,null,
2466,2466_Sony_Xperia_T2_Ultra.csv,null,
2467,2467_Sony_Xperia_E1.csv,null,
2468,2468_Sony_Xperia_Z1_Compact.csv,null,
246,246_Samsung_Galaxy_R.csv,null,
2470,2470_Sony_Xperia_Z1.csv,null,
2471,2471_Sony_Xperia_C.csv,null,
2473,2473_Sony_Xperia_Z_Ultra.csv,null,
2474,2474_Sony_Xperia_M.csv,null,
2475,2475_Sony_Xperia_ZR.csv,null,
2476,2476_Sony_Xperia_L.csv,null,
2477,2477_Sony_Xperia_SP.csv,null,
2479,2479_Sony_Xperia_Z.csv,null,
2480,2480_Sony_Xperia_ZL.csv,null,
2481,2481_Sony_Xperia_E.csv,null,
2482,2482_Sony_Xperia_E_dual.csv,null,
2483,2483_Sony_Xperia_TL.csv,null,
2484,2484_Sony_Xperia_J.csv,null,
2485,2485_Sony_Xperia_T.csv,null,
2486,2486_Sony_Xperia_TX.csv,null,
2487,2487_Sony_Xperia_V.csv,null,
2489,2489_Sony_Xperia_SL.csv,null,
2490,2490_Sony_Xperia_miro.csv,null,
2491,2491_Sony_Xperia_tipo.csv,null,
2492,2492_Sony_Xperia_tipo_dual.csv,null,
2493,2493_Sony_Xperia_acro_S.csv,null,
2494,2494_Sony_Xperia_go.csv,null,
2498,2498_Sony_Xperia_neo_L.csv,null,
2500,2500_Sony_Xperia_P.csv,null,
2501,2501_Sony_Xperia_U.csv,null,
2502,2502_Sony_Xperia_ion.csv,null,
2503,2503_Sony_Xperia_S.csv,null,
2516,2516_BlackBerry_Q10.csv,null,
2517,2517_BlackBerry_Z10.csv,null,
2524,2524_BlackBerry_Bold_9790.csv,null,
2529,2529_BlackBerry_Torch_9860.csv,null,
2533,2533_BlackBerry_Bold_9900.csv,null,
2596,2596_Nokia_215.csv,null,
259,259_Samsung_E2232.csv,null,
25,25_Samsung_Galaxy_A8.csv,null,
2600,2600_Nokia_Lumia_830.csv,null,
2601,2601_Nokia_130.csv,null,
2602,2602_Nokia_Lumia_530.csv,null,
2603,2603_Nokia_X2.csv,null,
2604,2604_Nokia_225.csv,null,
2605,2605_Nokia_Lumia_630.csv,null,
2606,2606_Nokia_Lumia_635.csv,null,
2607,2607_Nokia_Lumia_930.csv,null,
2608,2608_Nokia_220.csv,null,
2609,2609_Nokia_Asha_230.csv,null,
260,260_Samsung_C3322.csv,null,
2610,2610_Nokia_XL.csv,null,
2611,2611_Nokia_X+.csv,null,
2612,2612_Nokia_X.csv,null,
2616,2616_Nokia_Lumia_525.csv,null,
2618,2618_Nokia_Lumia_1320.csv,null,
2619,2619_Nokia_Lumia_1520.csv,null,
2620,2620_Nokia_Asha_500.csv,null,
2621,2621_Nokia_Asha_502.csv,null,
2622,2622_Nokia_Asha_503.csv,null,
2623,2623_Nokia_108.csv,null,
2624,2624_Nokia_515.csv,null,
2625,2625_Nokia_107.csv,null,
2626,2626_Nokia_106.csv,null,
2627,2627_Nokia_Lumia_625.csv,null,
2628,2628_Nokia_Lumia_1020.csv,null,
2629,2629_Nokia_207.csv,null,
262,262_Samsung_C3752.csv,null,
2630,2630_Nokia_208.csv,null,
2631,2631_Nokia_Lumia_925.csv,null,
2632,2632_Nokia_Lumia_1520_V.csv,null,
2636,2636_Nokia_Asha_501.csv,null,
2637,2637_Nokia_Asha_210.csv,null,
2639,2639_Nokia_105.csv,null,
2640,2640_Nokia_301.csv,null,
2641,2641_Nokia_Lumia_520.csv,null,
2642,2642_Nokia_Lumia_720.csv,null,
2643,2643_Nokia_Asha_310.csv,null,
2645,2645_Nokia_Lumia_620.csv,null,
2646,2646_Nokia_114.csv,null,
2647,2647_Nokia_Asha_205_Dual_SIM.csv,null,
2648,2648_Nokia_Asha_205.csv,null,
2649,2649_Nokia_206_Dual_SIM.csv,null,
2650,2650_Nokia_206.csv,null,
2653,2653_Nokia_Lumia_510.csv,null,
2655,2655_Nokia_Asha_309.csv,null,
2656,2656_Nokia_Asha_308.csv,null,
2657,2657_Nokia_Lumia_820.csv,null,
2658,2658_Nokia_Lumia_920.csv,null,
2659,2659_Nokia_Asha_311.csv,null,
2660,2660_Nokia_Asha_306.csv,null,
2661,2661_Nokia_Asha_305.csv,null,
2662,2662_Nokia_110.csv,null,
2664,2664_Nokia_112.csv,null,
2667,2667_Nokia_103.csv,null,
2668,2668_Nokia_Lumia_610.csv,null,
2669,2669_Nokia_808_PureView.csv,null,
2671,2671_Nokia_Asha_202.csv,null,
2672,2672_Nokia_Asha_302.csv,null,
2673,2673_Nokia_Lumia_900.csv,null,
2674,2674_Nokia_X2-02.csv,null,
2675,2675_Nokia_Asha_201.csv,null,
2676,2676_Nokia_Asha_200.csv,null,
2677,2677_Nokia_Asha_300.csv,null,
2678,2678_Nokia_Asha_303.csv,null,
2679,2679_Nokia_Lumia_710.csv,null,
2680,2680_Nokia_Lumia_800.csv,null,
2681,2681_Nokia_X2-05.csv,null,
2682,2682_Nokia_C2-05.csv,null,
2683,2683_Nokia_C5-06.csv,null,
2685,2685_Nokia_603.csv,null,
2686,2686_Nokia_101.csv,null,
2687,2687_Nokia_100.csv,null,
2688,2688_Nokia_600.csv,null,
2689,2689_Nokia_701.csv,null,
2690,2690_Nokia_700.csv,null,
2691,2691_Nokia_500.csv,null,
2692,2692_Nokia_C5_5MP.csv,null,
2694,2694_Nokia_C2-06.csv,null,
2695,2695_Nokia_C2-03.csv,null,
2696,2696_Nokia_N9.csv,null,
2697,2697_Nokia_Oro.csv,null,
2698,2698_Nokia_X1-01.csv,null,
2699,2699_Nokia_E6.csv,null,
2700,2700_Nokia_X7.csv,null,
2702,2702_Nokia_C2-01.csv,null,
2703,2703_Nokia_X2-01.csv,null,
2704,2704_Nokia_C5-03.csv,null,
2707,2707_Nokia_E7.csv,null,
2708,2708_Nokia_C7.csv,null,
2709,2709_Nokia_C6-01.csv,null,
2710,2710_Nokia_5250.csv,null,
2717,2717_Nokia_C2-00.csv,null,
271,271_Samsung_Galaxy_S_Plus.csv,null,
2720,2720_Nokia_C1-01.csv,null,
2724,2724_Nokia_C6.csv,null,
2725,2725_Nokia_E5.csv,null,
2726,2726_Nokia_C3.csv,null,
2727,2727_Nokia_N8.csv,null,
2728,2728_Nokia_C5.csv,null,
2737,2737_Nokia_7230.csv,null,
2738,2738_Nokia_7230_US.csv,null,
2742,2742_Nokia_1280.csv,null,
2743,2743_Nokia_1616_US.csv,null,
2744,2744_Nokia_1616.csv,null,
2745,2745_Nokia_1800.csv,null,
2749,2749_Nokia_6350.csv,null,
2753,2753_Nokia_X3.csv,null,
2758,2758_Nokia_N97_mini.csv,null,
2767,2767_Nokia_E72.csv,null,
2768,2768_Nokia_E72_US.csv,null,
2779,2779_Nokia_E52.csv,null,
2780,2780_Nokia_E52_US.csv,null,
279,279_Samsung_Corby_II.csv,null,
27,27_Samsung_Galaxy_Tab_E.csv,null,
2806,2806_Nokia_N97.csv,null,
2809,2809_Nokia_E63.csv,null,
280,280_Samsung_GALAXY_Pro.csv,null,
283,283_Samsung_Galaxy_S_II.csv,null,
2844,2844_Nokia_5000.csv,null,
286,286_Samsung_Galaxy_SL.csv,null,
2885,2885_Nokia_1200.csv,null,
289,289_Samsung_GALAXY_Gio.csv,null,
28,28_Samsung_Galaxy_J5.csv,null,
2904,2904_Nokia_7600.csv,null,
2909,2909_Nokia_6300.csv,null,
2914,2914_Nokia_5200.csv,null,
291,291_Samsung_Star_II.csv,null,
294,294_Samsung_GALAXY_mini.csv,null,
295,295_Samsung_GALAXY_Fit.csv,null,
296,296_Samsung_Galaxy_Ace.csv,null,
297,297_Samsung_Galaxy_S_4G.csv,null,
2991,2991_Nokia_9300.csv,null,
2993,2993_Nokia_2600.csv,null,
299,299_Samsung_Ch@t_335.csv,null,
3011,3011_Nokia_7700.csv,null,
3017,3017_Nokia_6100.csv,null,
3023,3023_Nokia_6600.csv,null,
3030,3030_Nokia_3300.csv,null,
3038,3038_Nokia_6200.csv,null,
3041,3041_Nokia_6800.csv,null,
3050,3050_Nokia_1260.csv,null,
306,306_Samsung_C3530.csv,null,
3071,3071_Huawei_P9_lite.csv,null,
3072,3072_Huawei_P9_Plus.csv,null,
3073,3073_Huawei_P9.csv,null,
3075,3075_Huawei_Mate_8.csv,null,
3076,3076_Huawei_Y5.csv,null,
3078,3078_Huawei_Mate_S.csv,null,
3079,3079_Huawei_Y6.csv,null,
3080,3080_Huawei_G8.csv,null,
3083,3083_Huawei_Ascend_G610.csv,null,
3084,3084_Huawei_P8max.csv,null,
3085,3085_Huawei_P8_lite.csv,null,
3086,3086_Huawei_P8.csv,null,
3091,3091_Huawei_Ascend_Y520.csv,null,
3096,3096_Huawei_Ascend_Y550.csv,null,
3097,3097_Huawei_Ascend_G7.csv,null,
3098,3098_Huawei_Ascend_Mate7.csv,null,
3099,3099_Huawei_Ascend_P7.csv,null,
3100,3100_Huawei_Ascend_P7_mini.csv,null,
3102,3102_Huawei_Ascend_G630.csv,null,
3103,3103_Huawei_Ascend_Y210.csv,null,
3107,3107_Huawei_Ascend_G6.csv,null,
3108,3108_Huawei_Ascend_Y600.csv,null,
3109,3109_Huawei_Ascend_Y530.csv,null,
3111,3111_Huawei_Ascend_Mate_2_4G.csv,null,
3112,3112_Huawei_Ascend_Y220.csv,null,
3113,3113_Huawei_Ascend_Y511.csv,null,
3115,3115_Huawei_Ascend_G700.csv,null,
3123,3123_Huawei_Ascend_Y320.csv,null,
3125,3125_Huawei_Ascend_P6.csv,null,
3127,3127_Huawei_Ascend_Y300.csv,null,
3128,3128_Huawei_ASCEND_G510.csv,null,
3133,3133_Huawei_Ascend_W1.csv,null,
3134,3134_Huawei_Ascend_D2.csv,null,
3135,3135_Huawei_Ascend_Mate.csv,null,
3137,3137_Huawei_Ascend_Y.csv,null,
3144,3144_Huawei_Ascend_Y200.csv,null,
3145,3145_Huawei_Ascend_Q.csv,null,
3146,3146_Huawei_Ascend_G300.csv,null,
3150,3150_Huawei_Ascend_D1.csv,null,
3151,3151_Huawei_Ascend_P1.csv,null,
3152,3152_Huawei_Ascend_P1_S.csv,null,
3156,3156_Huawei_Honor.csv,null,
3157,3157_Huawei_Vision.csv,null,
3158,3158_Huawei_Ascend_II.csv,null,
3174,3174_Huawei_IDEOS_X3.csv,null,
3177,3177_Huawei_Ascend.csv,null,
317,317_Samsung_Ch@t_322.csv,null,
319,319_Samsung_E1252.csv,null,
31,31_Samsung_Galaxy_Tab_A_8.csv,null,
321,321_Samsung_Focus.csv,null,
334,334_Samsung_Galaxy_Tab.csv,null,
337,337_Samsung_E2152.csv,null,
33,33_Samsung_Galaxy_Note_6.csv,null,
3495,3495_Lenovo_Vibe_K5.csv,null,
3496,3496_Lenovo_Vibe_K5_Plus.csv,null,
3500,3500_Lenovo_K4_Note.csv,null,
3501,3501_Lenovo_VIBE_S1_Lite.csv,null,
3503,3503_Lenovo_Vibe_P1m.csv,null,
3508,3508_Lenovo_Vibe_S1.csv,null,
3510,3510_Lenovo_Vibe_P1.csv,null,
3511,3511_Lenovo_A2010.csv,null,
3512,3512_Lenovo_ZUK_Z1.csv,null,
3516,3516_Lenovo_A7000.csv,null,
3528,3528_Lenovo_S90.csv,null,
3554,3554_Lenovo_Vibe_Z.csv,null,
3560,3560_Lenovo_Vibe_X.csv,null,
3593,3593_Xiaomi_Mi_4i.csv,null,
3597,3597_Xiaomi_Mi_4.csv,null,
359,359_Samsung_Galaxy_3.csv,null,
35,35_Samsung_Galaxy_Tab_3_V.csv,null,
364,364_Samsung_Galaxy_5.csv,null,
37,37_Samsung_Galaxy_S6.csv,null,
382,382_Samsung_Galaxy_S.csv,null,
38,38_Samsung_Z1.csv,null,
394,394_Samsung_Ch@t.csv,null,
3989,3989_honor_5X.csv,null,
3990,3990_honor_7i.csv,null,
3991,3991_honor_7.csv,null,
3992,3992_honor_4X.csv,null,
3993,3993_honor_4C.csv,null,
3995,3995_honor_Holly.csv,null,
3996,3996_honor_6.csv,null,
3997,3997_honor_3C.csv,null,
39,39_Samsung_Galaxy_A7.csv,null,
4001,4001_Google_Nexus_9.csv,null,
4002,4002_Google_Nexus_6.csv,null,
4003,4003_Google_Nexus_8.csv,null,
4004,4004_Google_Nexus_5.csv,null,
4007,4007_Google_Nexus_4.csv,null,
4008,4008_Google_Nexus_7.csv,null,
4010,4010_Google_Nexus_S.csv,null,
4012,4012_OPPO_R9.csv,null,
4013,4013_OPPO_F1.csv,null,
4014,4014_OPPO_Neo_7.csv,null,
4016,4016_OPPO_R7_Lite.csv,null,
4017,4017_OPPO_R5s.csv,null,
4018,4018_OPPO_Mirror_5.csv,null,
4021,4021_OPPO_R7_Plus.csv,null,
4022,4022_OPPO_R7.csv,null,
4023,4023_OPPO_Neo_5s.csv,null,
4029,4029_OPPO_R5.csv,null,
4032,4032_OPPO_Neo_5.csv,null,
4034,4034_OPPO_Find_7a.csv,null,
4035,4035_OPPO_Find_7.csv,null,
4036,4036_OPPO_Neo.csv,null,
4039,4039_OPPO_Find_5.csv,null,
403,403_Samsung_Advance.csv,null,
407,407_Samsung_Corby_Beat_M3710.csv,null,
40,40_Samsung_Galaxy_E5.csv,null,
41,41_Samsung_Galaxy_A3.csv,null,
428,428_Samsung_B5722.csv,null,
4296,4296_HP_8.csv,null,
429,429_Samsung_C6112.csv,null,
42,42_Samsung_Galaxy_A5.csv,null,
431,431_Samsung_S5560.csv,null,
4359,4359_Sony Ericsson_Xperia_X10.csv,null,
43,43_Samsung_Galaxy_S5_Plus.csv,null,
4419,4419_Sony Ericsson_Xperia_X1.csv,null,
44,44_Samsung_Galaxy_Core_Prime.csv,null,
45,45_Samsung_Galaxy_Grand_Prime.csv,null,
4604,4604_CAT_S50.csv,null,
47,47_Samsung_Galaxy_Note_Edge.csv,null,
48,48_Samsung_Galaxy_Note_4.csv,null,
49,49_Samsung_Galaxy_S_Duos_3.csv,null,
508,508_Samsung_Galaxy.csv,null,
50,50_Samsung_Galaxy_Alpha.csv,null,
526,526_Samsung_Star.csv,null,
535,535_Samsung_Ultra_B.csv,null,
536,536_Samsung_Ultra_S.csv,null,
539,539_Samsung_C3010.csv,null,
540,540_Samsung_C3050.csv,null,
54,54_Samsung_Galaxy_Mega_2.csv,null,
55,55_Samsung_Galaxy_S5_mini.csv,null,
56,56_Samsung_Galaxy_Star_2.csv,null,
57,57_Samsung_Galaxy_Young_2.csv,null,
58,58_Samsung_Galaxy_Ace_4.csv,null,
608,608_Samsung_BEATs.csv,null,
609,609_Samsung_Rant.csv,null,
60,60_Samsung_Galaxy_Pocket_2.csv,null,
64,64_Samsung_Galaxy_K_zoom.csv,null,
650,650_Samsung_Access.csv,null,
65,65_Samsung_Galaxy_Core_2.csv,null,
684,684_Samsung_Ace.csv,null,
68,68_Samsung_Galaxy_Ace_Style.csv,null,
6,6_Samsung_Galaxy_J7_2016.csv,null,
704,704_Samsung_Beat.csv,null,
71,71_Samsung_Galaxy_S3_Slim.csv,null,
72,72_Samsung_Galaxy_S5.csv,null,
75,75_Samsung_Galaxy_Note_3_Neo.csv,null,
76,76_Samsung_Galaxy_Grand_Neo.csv,null,
82,82_Samsung_Galaxy_Grand_2.csv,null,
86,86_Samsung_Galaxy_Star_Pro.csv,null,
8,8_Samsung_Galaxy_S7_edge.csv,null,
90,90_Samsung_Galaxy_Note_3.csv,null,
938,938_Samsung_SGH-D600.csv,null,
98,98_Samsung_Galaxy_Ring.csv,null,
99,99_Samsung_Galaxy_S4_Zoom.csv,null,
9,9_Samsung_Galaxy_S7.csv,null,
